date,hour,id_865664259,id_556438708,id_797210973,id_159394858,id_398371246,id_622078427,id_247562058,id_423657958,id_339238458,id_867297720,id_424331807,id_680217490,id_126971710,id_935947466,id_876648295,id_700971314,id_816335515,id_301719675,id_236845199,id_496557256,id_502927869,id_700052256,id_459726488,id_627637245,id_400133509,id_833953115
1/1/2024,1,24.24,19.8,5.28,5.811,1.3899,0.31,3,3.88,5.76,0.736,0.218,19.12,0.335,3.369,4.964,3.491,16.064,4.992,0.19,0.169,1494.6,6949.95,7973,11502,30.76,758.7
1/1/2024,2,25.24,19.32,6.08,5.298,0.994,0.401,3,3.68,5.76,0.221,0.22,21.84,0.32,2.34,4.861,3.487,16.32,6.4,0.199,0.082,1491,7063.35,8113,11485.8,30.38,758.7
1/1/2024,3,25.2,19.788,5.44,5.73,0.936,0.4,7,3.88,5.728,0.1739,0.214,22,0.243,1.289,4.93,3.411,17.152,23.424,0.272,0.126,1486.8,6956.25,8127,11502,30.58,772.2
1/1/2024,4,24.72,19.44,5.6,5.211,0.9,0.433,8,4.32,3.968,0.187,0.243,20.72,0.281,1.211,4.852,2.283,17.152,9.6,0.279,0.08,1480.8,7094.85,8183,11510.1,30.58,764.1
1/1/2024,5,24.64,19.8,4.96,6.452,1.036,0.495,7,3.88,3.872,0.212,0.227,16.8,0.3469,0.981,5.588,2.251,17.472,4.864,0.196,0.081,1488,6953.1,8288,11566.8,30.62,801.9
1/1/2024,6,24.72,27.72,6.4,14.883,0.926,0.714,7,3.76,3.904,0.17,0.21,13.912,0.3459,0.847,6.118,2.308,18.88,4.864,0.198,0.125,1495.2,6841.8,8134,11615.4,31.44,783
1/1/2024,7,24.8,27.48,5.44,17.878,1.6379,0.534,7,3.96,3.872,0.18,0.231,12.64,0.274,0.831,8.196,2.279,17.216,7.68,0.258,0.08,1491.6,6700.05,8022,11955.6,31.06,783
1/1/2024,8,25.64,30.24,6.4,16.39,1.032,0.482,7,3.96,38.976,0.206,0.234,12.64,0.228,0.779,9.876,2.222,16.768,47.1039,0.332,0.124,1486.2,6388.2,8127,13745.7,30.42,777.6
1/1/2024,9,56.4,29.04,8.96,18.401,2.894,0.503,7,3.76,24.448,0.1729,0.178,14.72,0.443,0.719,7.783,2.233,15.488,36.608,0.767,0.09,1513.2,7255.5,8008,16710.3,23.92,780.3
1/1/2024,10,78.28,29.28,9.76,20.758,2.857,0.443,7,4.04,27.744,0.176,0.246,17.76,0.403,0.604,7.306,2.214,14.976,23.744,0.188,0.079,1914,7001.4,8078,17917.2,17.9,769.5
1/1/2024,11,101.76,28.68,10.24,21.271,2.594,0.39,4,4.12,23.072,0.207,0.292,22.872,0.306,0.722,7.156,2.15,15.232,6.72,0.183,0.1019,2031,7115.85,7987,18670.5,17.4,764.1
1/1/2024,12,111.64,28.32,9.44,14.968,0.749,0.436,5,3.84,21.152,0.1729,0.479,21.28,1.406,0.658,7.469,2.115,15.808,5.12,0.272,0.11,1566.6,6912.15,7973,19205.1,17.24,756
1/1/2024,13,119.84,28.2,9.44,12.787,0.647,0.524,5,3.88,12.32,0.175,0.264,22.4,1.293,2.028,7.493,2.141,16.2559,4.928,0.1409,0.081,1469.4,7354.2,7931,19043.1,17.24,753.3
1/1/2024,14,125.876,29.28,9.76,13.663,1.151,1.088,3,3.72,16,0.208,0.292,25.52,0.76,2.681,7.406,4.862,15.424,5.12,0.058,0.135,1484.4,6747.3,7910,20476.8,18.12,747.9
1/1/2024,15,109.32,34.08,9.6,16.403,0.575,1.051,4,4.36,5.888,0.182,0.319,23.28,0.195,2.793,8.206,2.548,14.784,4.928,0.092,0.089,1479.6,6810.3,7966,19982.7,17.98,747.9
1/1/2024,16,99.68,36.348,9.92,13.196,1.319,1.1439,2,3.88,5.92,1.226,0.388,24.08,0.145,2.481,8.341,2.339,14.528,5.248,0.208,0.157,1485.6,6857.55,8050,19764,17.9,750.6
1/1/2024,17,58.72,34.92,9.76,12.622,3.29,0.862,7,3.68,6.176,0.221,0.355,22,1.434,1.433,7.303,2.247,15.104,4.864,0.218,0.106,1481.4,7279.65,8036,20557.8,17.38,753.3
1/1/2024,18,32.676,35.88,10.08,8.815,2.52,1.358,7,4.04,7.744,0.18,0.938,21.2,1.284,2.305,8.847,2.36,16.448,5.12,0.22,0.17,1490.4,6839.7,8092,20128.5,28.58,753.3
1/1/2024,19,20.6,31.8,9.6,5.797,1.85,1.402,4,3.8,15.84,0.297,0.522,19.44,0.755,2.708,10.616,2.275,16.128,4.928,0.138,0.09,1504.8,6678,8253,17722.8,30.7,758.7
1/1/2024,20,20.4,24.348,9.6,5.4589,1.339,0.6929,4,3.88,6.336,0.306,1.233,20.24,0.336,3.2519,9.6679,2.31,15.04,5.056,0.763,0.128,1502.4,6987.75,8372,16499.7,30.44,761.4
1/1/2024,21,20.6,19.8,9.76,5.781,1.242,0.628,7,4.44,5.696,1.044,0.84,21.04,0.455,3.244,9.837,2.368,15.616,4.992,0.165,0.093,1512,7099.05,8407,16321.5,30.54,766.8
1/1/2024,22,19.48,19.32,9.6,5.305,1.93,0.56,8,3.84,5.696,2.604,0.42,21.68,0.5,3.911,9.575,2.478,16.64,4.928,0.316,0.083,1509.6,6889.05,8428,16888.5,31.06,872.1
1/1/2024,23,22.48,19.68,7.04,5.664,1.466,0.53,9,4.24,5.728,1.052,0.464,21.04,0.502,2.198,9.283,4.071,15.36,4.928,0.19,0.133,1503.6,7054.95,8533,17990.1,31.7,1333.8
1/1/2024,24,27.516,19.56,5.6,5.49,1.5029,0.406,6,3.92,5.696,0.33,0.258,23.04,0.368,0.914,5.722,3.889,15.488,4.992,0.192,0.082,1504.8,6980.4,8498,19569.6,30.68,1271.7
1/2/2024,1,19.48,19.44,5.28,5.973,1.118,0.357,3,3.88,5.696,0.315,0.25,24.48,0.3469,0.957,4.837,2.323,14.656,4.8,0.2039,0.129,1510.2,7024.5,8484,20355.3,30.94,1244.7
1/2/2024,2,19.6,19.548,5.6,5.1449,0.599,0.608,2,4.48,5.824,0.2859,0.266,23.04,0.33,0.728,5.182,4.7699,14.336,4.928,0.329,0.08,1500.6,7007.7,8302,20727.9,30.72,1263.6
1/2/2024,3,19.2,19.44,5.28,5.424,0.94,0.524,6,3.76,5.696,0.481,0.225,22.16,0.417,0.943,5.4589,3.595,13.568,4.8,0.265,0.08,1500.6,6949.95,8309,20476.8,31.02,1298.7
1/2/2024,4,18.84,20.4,5.44,5.096,0.893,0.45,8,5.28,3.872,0.339,0.281,20.32,0.388,0.8159,5.628,2.299,13.696,4.928,0.22,0.126,1507.2,7210.35,8442,20250,30.9,1422.9
1/2/2024,5,22.676,20.88,4.8,6.548,1.055,0.641,4,3.96,3.872,0.253,0.234,18.64,0.339,0.804,5.569,2.072,13.952,4.8,0.23,0.079,1500.6,6819.75,8477,20403.9,30.8,1501.2
1/2/2024,6,117.04,31.56,5.6,23.091,1.027,0.47,7,3.92,23.712,0.384,0.279,19.2,0.379,0.906,6.438,2.079,15.168,4.8,0.932,0.08,1522.2,6716.85,8316,20565.9,33.1,1503.9
1/2/2024,7,99.4,30.96,5.44,17.627,1.211,0.5,8,4.36,33.664,0.525,0.961,19.28,0.334,0.986,7.418,2.162,16.192,7.936,0.291,0.117,2141.4,6735.75,8295,20817,54.56,1628.1
1/2/2024,8,90.68,30.6,5.92,18.068,1.2649,0.485,7,3.8,24.992,0.157,1.584,19.84,0.37,1.212,9.103,2.144,16.3199,31.488,0.274,0.085,3294.6,6892.2,8050,21845.7,104.86,1809
1/2/2024,9,95.32,29.4,10.56,16.98,1.672,0.678,3,4.32,27.648,0.179,0.337,22.32,0.2859,0.557,7.521,2.104,14.08,34.624,0.233,0.079,3601.2,7177.8,8547,22428.9,114.2,2089.8
1/2/2024,10,98.92,29.16,10.4,16.003,1.273,0.645,8,4.28,28.8,0.179,0.239,21.44,0.287,0.733,7.548,2.113,15.36,26.048,0.279,0.08,3825,7440.3,8568,23417.1,101.96,2675.7
1/2/2024,11,97.44,27.84,9.6,17.371,0.897,0.495,5,4.64,26.88,0.179,0.376,23.44,0.431,0.586,8.151,2.234,15.232,15.3599,0.265,0.128,3831,6951,8393,23676.3,101.86,3040.2
1/2/2024,12,117.12,27.24,9.6,14.569,1.539,0.464,8,5.08,24.832,0.171,0.267,22.552,0.366,0.603,7.5,2.9049,13.824,14.4,0.178,0.081,3790.2,7186.2,7630,23724.9,120.2,3501.9
1/2/2024,13,144,28.92,9.6,14.91,0.863,0.468,7,7.6,18.4,1.162,0.241,21.68,0.302,0.998,7.747,3.274,13.12,14.976,0.134,0.104,3628.2,7367.85,7119,23603.4,108.24,3534.3
1/2/2024,14,142.76,29.4,8.8,12.318,0.856,0.343,5,7.8,20.416,0.355,0.329,24.4,0.294,1.783,7.985,3.495,13.4399,14.4,0.095,0.112,3473.4,6959.4,7889,23652,118.74,3717.9
1/2/2024,15,123.12,29.16,8.96,15.567,0.657,0.54,3,8.84,11.584,1.0189,0.314,23.6,0.239,0.634,7.707,4.348,11.7759,14.272,0.188,0.096,3463.2,7203,8113,23830.2,123.64,3742.2
1/2/2024,16,109.28,29.76,9.28,16.7109,0.504,0.599,3,9.44,7.84,0.342,0.307,25.76,0.315,0.592,8.46,2.353,11.904,15.168,0.079,0.156,3498.6,6910.05,8085,24518.7,105.74,3758.4
1/2/2024,17,96.72,30,9.12,17.214,0.525,0.574,1,14.12,8.8,1.12,0.303,24.96,0.269,0.737,8.4179,2.458,12.608,14.08,0.77,0.101,3477.6,7316.4,8680,24445.8,105.12,3709.8
1/2/2024,18,97.68,31.44,9.44,11.262,1.599,0.502,1,14.36,8.736,0.6959,0.419,25.12,0.224,0.828,8.75,2.003,14.848,14.5919,0.176,0.189,2647.8,7518,8764,24381,150.16,3701.7
1/2/2024,19,96.48,29.88,9.76,7.279,4.631,0.5629,3,13.916,8.32,0.954,0.364,24.16,0.384,2.963,10.233,2.17,14.912,14.912,0.277,0.09,2046,7058.1,8757,23068.8,114.16,3731.4
1/2/2024,20,97.12,30,9.28,6.802,2.976,0.532,2,13.52,16.096,0.351,0.432,23.12,0.326,2.919,10.098,2.3929,14.7199,7.104,0.246,0.149,2067,7050.75,8911,23157.9,116.68,3728.7
1/2/2024,21,89.44,29.76,9.44,5.607,2.7679,0.518,9,13.08,22.432,0.525,0.48,23.28,0.429,3.136,9.957,2.224,15.552,6.528,0.2039,0.083,2049.6,7489.65,8960,23538.6,167.7,3631.5
1/2/2024,22,83.12,32.988,9.76,6.095,0.835,0.448,7,9.88,9.696,0.538,0.398,23.28,0.515,3.111,10.614,2.384,14.144,6.528,0.205,0.105,2074.2,7084.35,9023,23838.3,133.96,3523.5
1/2/2024,23,45.4,20.76,6.4,5.618,1,0.476,2,8.156,7.744,0.436,0.382,20.56,0.361,4.191,9.187,3.477,14.144,6.4,0.272,0.121,2063.4,7335.3,9030,22882.5,148.9,3569.4
1/2/2024,24,31.12,20.28,5.12,5.664,1.204,0.468,8,7.8,7.264,0.891,0.354,19.6,0.437,2.1549,6.166,2.251,14.272,20.224,0.2849,0.081,2022,7274.4,9051,22453.2,125.58,3936.6
1/3/2024,1,19.08,20.028,5.6,5.781,1.566,0.447,9,7.96,7.264,3.33,0.224,19.52,0.379,0.976,5.033,2.045,13.632,23.168,0.256,0.128,2023.2,7501.2,9065,23004,133.16,3879.9
1/3/2024,2,12,19.56,5.6,5.619,1.363,0.499,7,7.52,7.232,0.31,0.304,18.64,0.3439,1.048,4.366,2.085,15.616,22.016,0.217,0.088,2031.6,7401.45,9044,23149.8,124.38,3888
1/3/2024,3,12,19.668,5.44,5.611,1.229,0.329,8,6.08,7.296,1.15,0.209,19.2,0.315,0.81,5.194,2.082,14.848,21.632,0.868,0.081,2040,7296.45,9072,22088.7,124.82,3931.2
1/3/2024,4,11.276,19.56,5.44,6.102,1.252,0.456,7,6.64,5.408,0.1719,0.309,14.16,0.333,0.865,4.452,2.116,12.8,21.6959,0.343,0.104,2073,7280.7,9107,23287.5,131,3904.2
1/3/2024,5,45.836,23.76,5.28,6.363,1.802,0.482,8,6.2,5.408,0.221,0.223,11.52,0.34,0.811,5.4509,2.108,12.7358,22.208,0.256,0.107,2091.6,7163.1,9107,23562.9,108.5,3982.5
1/3/2024,6,100.6,29.04,5.12,23.247,1.938,0.482,8,6.12,25.216,0.15,0.303,11.04,0.323,0.701,5.9189,2.32,15.168,22.4,0.261,0.081,2123.4,7078.05,9128,23360.4,101.06,3925.8
1/3/2024,7,95,32.64,6.08,18.4579,1.609,0.507,8,6.28,32.0959,0.225,0.309,8.8,0.249,1.03,8.1359,2.354,15.616,22.0159,0.242,0.08,3442.8,7149.45,9184,22777.2,136.24,3925.8
1/3/2024,8,101.96,40.536,6.24,20.122,2.677,0.472,8,6.04,32.768,0.151,0.256,14.8,0.336,1.287,8.853,2.365,16.128,51.456,0.41,0.133,4135.8,6613.95,9324,23125.5,122.88,4033.8
1/3/2024,9,103.6,36.6,8.64,19.9289,1.713,0.506,8,6.68,28.928,0.74,0.275,22.792,0.289,0.743,7.233,2.487,13.5039,63.232,0.257,0.081,4083,6826.05,9303,23692.5,137.3,4158
1/3/2024,10,102.68,31.92,16.48,20.985,1.489,0.456,10,8.68,26.496,1.831,0.242,20.08,0.269,2.041,7.6,3.308,13.0558,57.664,0.255,0.081,4350.6,6854.4,9233,23684.4,118.28,4233.6
1/3/2024,11,124.8,30.12,12.32,21.5539,1.242,0.685,4,11.24,24.576,1.41,0.2819,22.16,0.396,0.753,7.86,3.113,13.6959,17.408,0.221,0.081,4184.4,6676.95,9408,22752.9,99.8,4306.5
1/3/2024,12,135.28,30.12,11.68,17.473,0.98,0.705,1,13.56,24.992,0.962,0.222,21.44,0.278,0.7,8.764,3.218,14.336,16.704,0.309,0.132,4275.6,6625.5,9289,22898.7,126.02,4174.2
1/3/2024,13,143.56,30.48,11.84,13.214,1.439,0.846,5,14.24,22.944,1.818,0.2819,20.32,0.351,1.179,7.926,2.308,13.248,17.536,0.805,0.081,4600.2,7413,9471,24024.6,110.12,4195.8
1/3/2024,14,140.44,29.64,11.36,12.316,1.578,0.749,8,14.56,20.864,1.276,0.214,23.12,0.3439,0.798,6.973,2.203,12.992,18.9439,0.206,0.08,4690.2,7293.3,9387,23506.2,135.8,4201.2
1/3/2024,15,123.6,30.48,11.2,11.873,4.04,0.715,8,10.92,22.656,0.903,0.256,22.32,0.337,0.662,8.706,2.796,12.096,16.384,0.207,0.162,4255.8,7159.95,9401,23101.2,142.18,4247.1
1/3/2024,16,113.6,30.12,11.52,15.861,2.527,0.722,2,9.92,18.528,0.249,0.218,21.36,1.064,0.577,7.706,3.286,14.016,15.744,0.271,0.199,3628.8,7474.95,9261,23773.5,109.1,3866.4
1/3/2024,17,108.32,31.32,11.68,13.94,1.2709,0.655,2,13.756,9.888,0.266,0.4069,21.84,1.402,0.634,7.399,3.375,17.984,13.824,0.273,0.081,3752.4,7333.2,9016,23166,114.96,3744.9
1/3/2024,18,104.68,31.8,11.2,13.931,1.484,0.714,1,13.48,26.24,0.783,0.369,22.712,0.728,0.667,8.982,4.527,16.96,15.168,0.2039,0.081,3539.4,7426.65,9555,23174.1,140.66,3761.1
1/3/2024,19,104.68,32.52,11.68,9.41,0.715,0.74,6,13.916,24.864,1.971,0.45,21.6,0.44,1.335,9.937,4.667,16.576,15.68,0.195,0.133,2176.8,7151.55,10423,23441.4,109.08,3723.3
1/3/2024,20,98.44,32.88,11.52,8.209,0.949,0.753,9,13.72,23.872,1.372,0.554,20.72,0.392,4.043,9.551,3.353,14.912,7.168,0.253,0.081,2145,6972,10423,23765.4,130.68,3847.5
1/3/2024,21,98.52,31.2,11.36,8.59,0.969,0.493,8,12.76,10.688,2.352,0.436,19.28,0.524,2.146,9.749,3.971,15.36,6.528,0.281,0.081,2155.2,7144.2,10500,24429.6,167.04,3750.3
1/3/2024,22,85.44,33.468,11.2,6.721,0.898,0.513,3,8.6,24.224,0.355,0.383,17.52,0.406,1.351,9.426,3.599,15.744,6.528,0.2,0.134,2143.8,7174.65,10493,24518.7,132.1,3761.1
1/3/2024,23,59.12,20.88,7.36,6.773,1.294,0.51,2,8.2,6.336,0.44,0.373,17.28,0.399,1.381,9.234,3.418,16.256,6.592,0.808,0.081,2113.2,7074.9,10381,24340.5,149.92,3793.5
1/3/2024,24,41,19.548,5.6,6.837,0.89,0.399,4,7.88,5.76,0.351,0.376,16.48,0.441,0.959,6.094,3.331,16.896,6.848,0.254,0.081,2110.8,7049.7,10367,24826.5,124.74,4079.7
1/4/2024,1,22.556,19.32,5.6,7.928,0.773,0.43,8,6.56,5.696,1.582,0.335,18.32,0.487,0.663,4.842,3.2599,15.808,6.336,0.373,0.132,2091.6,7260.75,10360,24251.4,121.48,3928.5
1/4/2024,2,19.24,20.28,5.12,5.9429,1.004,0.444,2,6.28,5.728,0.3439,0.378,17.52,0.473,0.673,5.229,3.334,15.104,6.592,0.335,0.081,2125.8,7208.25,10402,24154.2,116.7,3717.9
1/4/2024,3,20.96,21.12,5.44,7.309,0.851,0.418,3,6.68,5.728,0.318,0.261,16.4,0.3469,0.6969,4.603,3.173,16.384,6.656,0.254,0.08,2148,6990.9,10416,24923.7,112.58,3996
1/4/2024,4,28.96,24.096,5.76,6.463,0.894,0.441,4,6.24,3.904,0.789,0.257,14.8,0.356,0.59,5.3,2.237,17.92,6.528,0.227,0.118,2123.4,7161,10444,24227.1,125.3,4036.5
1/4/2024,5,51.12,28.56,5.44,7.288,1.297,0.491,5,6.68,3.904,0.189,0.2859,12.24,0.34,0.787,5.535,2.223,18.1119,6.528,0.212,0.091,2139,7264.95,10500,24008.4,108.86,4014.9
1/4/2024,6,113.96,30.36,5.28,14.969,0.856,0.556,7,6.24,23.648,0.199,0.268,9.52,0.388,0.677,6.141,2.2919,18.0479,6.464,0.352,0.079,2128.2,7237.65,10507,24348.6,110.36,3933.9
1/4/2024,7,101.12,30.12,5.92,20.682,0.909,0.52,4,6.04,32.6719,0.214,0.215,16.48,0.299,0.651,8.106,2.375,17.5998,6.592,0.272,0.08,3300,7064.4,10731,22914.9,141.82,3960.9
1/4/2024,8,102.32,29.16,6.88,25.227,1.304,0.479,4,5.8,30.272,0.196,0.163,22.632,0.493,0.658,9.194,2.368,16.256,32.256,0.258,0.129,4321.8,7048.65,11018,22364.1,120.8,4028.4
1/4/2024,9,104.92,28.92,10.88,24.59,1.659,0.474,8,6.876,27.072,0.365,0.234,21.04,0.365,1.925,7.34,2.315,13.7598,32.64,0.822,0.078,4330.8,7114.8,11277,23441.4,138.42,4133.7
1/4/2024,10,107.52,30.24,11.2,20.479,1.17,0.456,6,8.76,28.416,1.53,0.216,24.48,0.311,2.432,7.175,2.315,14.784,24.896,0.256,0.08,4496.4,6943.65,11207,23473.8,101.38,4214.7
1/4/2024,11,108.8,29.52,10.24,19.1729,0.939,0.432,9,12.2,23.904,1.471,0.218,26,0.383,2.227,7.86,2.289,14.08,15.744,0.255,0.097,4463.4,7345.8,11165,22987.8,105.54,4222.8
1/4/2024,12,115.876,28.56,9.76,16.007,0.771,0.454,2,13.6,23.808,0.287,0.211,24.24,0.29,2.204,7.616,2.254,16.192,15.808,0.1429,0.123,4612.8,7411.95,11032,22210.2,132.68,4209.3
1/4/2024,13,136.56,27.12,9.6,12.789,1.313,0.5679,2,13.6,16.544,1.523,0.183,24.16,0.267,2.657,8.08,2.3,16,15.616,0.136,0.082,4406.4,7407.75,11193,22696.2,119.72,4228.2
1/4/2024,14,117.28,27.12,9.12,10.147,0.802,1.032,6,15.2,10.816,0.298,0.231,26.24,0.2829,2.728,7.679,2.224,15.296,14.656,0.058,0.1409,4459.8,7529.55,11186,23279.4,140.88,4263.3
1/4/2024,15,100.28,28.32,9.44,12.55,0.575,1.123,2,14,7.84,0.294,0.18,25.12,0.296,2.295,8.8,2.061,15.168,14.272,0.194,0.104,4279.2,7133.7,10913,23076.9,116.16,4228.2
1/4/2024,16,97.08,28.2,9.44,12.702,0.548,1.155,1,9.04,6.688,0.299,0.183,24.48,0.258,2.198,8.252,1.979,15.168,14.08,0.06,0.109,3858,7372.05,10962,23166,100.52,4023
1/4/2024,17,98.48,28.2,8.64,12.0269,0.458,1.164,3,11.72,6.784,0.289,1.851,24.64,0.246,2.229,8.413,2.0099,13.824,14.592,0.132,0.162,3870.6,7423.5,10738,23635.8,118.48,3904.2
1/4/2024,18,109.16,29.16,10.08,7.432,1.243,1.277,3,13.756,8.448,1.3,1.605,23.84,0.301,1.333,8.656,2.172,17.024,14.016,2.0019,0.119,3276,6986.7,10640,23336.1,139.12,3825.9
1/4/2024,19,112.24,31.08,10.56,6.969,0.977,1.246,8,14.56,8.224,0.812,0.463,24.8,0.3469,0.611,10.278,2.27,18.432,12.864,0.3479,0.202,2247.6,6941.55,10584,22833.9,106.74,3693.6
1/4/2024,20,98.24,30.36,10.72,5.678,0.8179,0.685,6,13.32,17.024,0.235,0.427,24.08,0.476,0.974,10.067,2.217,17.28,12.8,2.757,0.0869,2192.4,7144.2,10549,23271.3,111.6,3844.8
1/4/2024,21,95.236,29.52,11.04,5.687,1.3899,0.653,7,12.4,23.36,0.379,0.401,24.4,0.452,3.1589,9.773,2.218,16.832,12.608,2.47,0.122,2072.4,6789.3,10570,23376.6,150.06,3726
1/4/2024,22,82.04,33.48,11.2,6.255,0.828,0.438,3,9.44,9.248,0.942,0.553,24.96,0.61,3.604,9.487,1.92,17.024,7.488,3.33,0.103,2064,7439.25,10612,23020.2,140.58,3763.8
1/4/2024,23,53.76,20.88,6.88,4.968,0.835,0.449,4,8.68,6.208,1.78,0.392,24.96,0.314,3.24,9.0079,2.108,16.448,6.528,0.942,0.084,2068.2,7354.2,10710,22574.7,158.48,3869.1
1/4/2024,24,33.8,20.268,5.76,4.732,0.931,0.459,3,7,5.696,0.559,0.418,22.872,0.386,0.767,6.1369,2.157,15.872,6.656,0.974,0.139,2071.2,7464.45,10626,22696.2,132.8,3998.7
1/5/2024,1,24.76,20.04,5.44,5.6929,0.917,0.478,4,5.716,5.728,0.44,0.329,20.24,0.375,0.674,4.7699,2.239,15.296,6.464,0.863,0.082,2050.2,7417.2,9996,23311.8,130.56,3917.7
1/5/2024,2,18.04,20.028,5.28,5.767,1.365,0.46,5,5.636,5.728,0.337,0.416,19.36,0.323,0.945,5.26,2.169,13.8879,18.24,0.97,0.081,2077.2,7509.6,9807,23328,109.12,3998.7
1/5/2024,3,18.76,20.04,4.96,5.494,1.077,0.451,6,5.92,5.728,0.8179,0.331,19.6,0.3449,0.748,4.766,2.166,12.928,20.48,0.278,0.134,2064.6,7177.8,9849,24000.3,117.12,3952.8
1/5/2024,4,17.4,20.268,5.6,5.957,1.038,0.511,8,5.6,3.84,0.258,0.412,17.28,0.47,0.758,5.082,2.1589,13.44,6.464,0.357,0.08,2044.2,7260.75,9849,23481.9,130.2,3879.9
1/5/2024,5,34.8,19.92,5.12,5.563,1.281,0.46,8,6.56,3.872,0.226,0.337,18.56,0.378,0.801,5.398,2.152,14.6559,6.528,0.3,0.08,2076.6,7439.25,9863,23822.1,109.26,3890.7
1/5/2024,6,94.36,23.4,5.28,14.427,1.266,0.586,5,5.92,23.776,0.225,0.322,16.08,0.313,0.847,6.0519,2.187,14.912,6.464,0.258,0.105,2098.8,7271.25,10129,23141.7,108.74,3820.5
1/5/2024,7,102.56,30.48,6.08,18.87,1.1,0.6969,8,5.676,34.112,0.198,0.191,19.44,0.356,0.98,7.32,2.187,17.856,11.136,0.714,0.106,3250.2,7020.3,11543,22283.1,142.62,3847.5
1/5/2024,8,108.16,32.856,6.24,17.6469,2.141,0.725,7,5.84,31.008,0.214,0.243,24.96,0.417,1.397,8.678,2.219,16.704,35.456,0.337,0.079,4170.6,7383.6,12698,22833.9,118.96,3882.6
1/5/2024,9,108.4,29.76,9.6,18.09,1.423,0.534,5,6.24,30.72,0.216,0.223,26.24,0.4089,2.176,8.054,2.338,14.976,36.224,0.342,0.079,4063.2,7436.1,12852,23603.4,142.52,4044.6
1/5/2024,10,100.84,40.92,11.68,20.6759,0.97,0.489,12,9.32,24.864,1.595,0.252,24.16,0.358,2.369,8.087,2.355,15.744,18.24,0.218,0.131,4272,7612.5,13118,23603.4,98.12,4052.7
1/5/2024,11,114.2,31.2,10.08,20.363,1.104,0.48,4,10.88,27.008,0.247,0.259,24.48,0.5669,2.388,7.543,2.327,15.296,13.1199,0.23,0.081,4308,7690.2,12488,23716.8,102.82,3909.6
1/5/2024,12,127.12,28.56,10.24,18.86,0.846,0.436,3,13.796,23.52,0.235,0.218,24.56,1.445,2.2719,7.65,2.487,15.872,15.168,1.368,0.081,4626.6,7662.9,12278,24113.7,135.3,3906.9
1/5/2024,13,143.2,28.2,9.28,18.14,0.734,0.456,6,14.56,22.752,0.232,0.268,24.64,1.245,2.121,7.624,2.315,14.912,15.36,1.485,0.127,4311,7572.6,12054,24170.4,115.64,3882.6
1/5/2024,14,118,27.6,9.6,13.995,1.085,0.471,2,15.16,16.032,0.809,0.216,25.36,0.307,2.2839,7.472,2.7679,13.568,15.552,1.955,0.134,4293,7317.45,12173,23911.2,100.9,3950.1
1/5/2024,15,108.2,28.56,8.8,17.295,0.665,0.382,2,11,7.68,0.242,0.249,25.28,0.32,2.005,8.226,3.44,14.976,14.144,1.54,0.083,4295.4,7070.7,12663,23927.4,136.68,3736.8
1/5/2024,16,107.72,29.04,8.8,12.707,0.739,0.395,2,9.24,7.488,0.232,0.219,24.96,0.236,2.394,7.671,3.248,14.784,14.016,1.451,0.145,4424.4,7036.05,11298,24429.6,101.52,3393.9
1/5/2024,17,99.28,30.12,9.28,13.56,0.585,0.481,3,13,7.872,0.221,0.292,24.48,0.339,2.036,7.755,6.1529,12.8639,14.016,2.435,0.0869,4269,7235.55,10815,24972.3,104.96,3269.7
1/5/2024,18,106.08,32.52,9.76,8.627,1.122,0.534,8,15.36,9.248,0.244,0.363,25.76,0.367,2.223,8.929,3.1269,16.064,14.016,0.105,0.09,3730.8,6744.15,10563,24721.2,146.74,3256.2
1/5/2024,19,109.68,31.92,9.44,6.252,4.725,0.635,4,14.6,11.584,0.242,0.432,23.36,0.322,2.473,10.113,3.33,17.6,14.272,0.181,0.132,2312.4,7064.4,10311,24210.9,111.84,3291.3
1/5/2024,20,97.92,32.04,9.6,5.947,0.931,1.2589,1,14.8,14.848,0.214,0.476,26.56,0.534,1.838,9.716,3.314,17.024,6.848,0.5729,0.082,2085.6,6918.45,10283,23943.6,115.06,3221.1
1/5/2024,21,94.04,31.2,9.92,6.481,2.468,1.329,5,13.916,24.864,0.266,0.525,26.24,0.477,1.3839,9.549,3.227,16.96,6.464,0.163,0.134,2049,7291.2,10199,24964.2,161.38,3045.6
1/5/2024,22,90.44,34.428,9.6,5.648,2.089,0.863,4,11.56,6.432,0.303,0.439,24.96,0.381,1.343,10.646,3.19,14.784,6.528,0.13,0.09,2023.2,7312.2,10227,25158.6,125.7,3264.3
1/5/2024,23,54.68,21.12,7.04,6.224,1.205,0.508,5,8.156,5.696,0.726,0.499,23.6,0.471,2.012,9.443,2.5259,14.08,6.656,0.279,0.082,1996.8,7377.3,10122,24794.1,165.28,3358.8
1/5/2024,24,34,20.148,5.76,4.972,0.648,0.519,5,7.36,5.696,1.16,0.423,20.96,0.343,3.233,6.3339,2.184,15.232,6.464,0.176,0.14,2011.2,7325.85,10136,24526.8,144.32,3231.9
1/6/2024,1,28.64,20.04,5.92,5.905,0.716,0.434,3,7.36,5.76,0.56,0.405,19.52,0.289,3.122,4.736,2.121,15.104,6.656,0.5639,0.082,2004,7169.4,10136,24267.6,137.16,3213
